condition_case_id,case_id,artifact_id,source_id,artifact_family_group,case_type,condition,expected_behavior,risk_label,representation_status,execution_status
ext-art-188-bnd::original_freeform,ext-art-188-bnd,ext-art-188,langgraph-template,agent_workflow_templates,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-188-bnd::skillops_normalized,ext-art-188-bnd,ext-art-188,langgraph-template,agent_workflow_templates,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-188-bnd::skillops_ablation,ext-art-188-bnd,ext-art-188,langgraph-template,agent_workflow_templates,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-188-risk::original_freeform,ext-art-188-risk,ext-art-188,langgraph-template,agent_workflow_templates,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-188-risk::skillops_normalized,ext-art-188-risk,ext-art-188,langgraph-template,agent_workflow_templates,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-188-risk::skillops_ablation,ext-art-188-risk,ext-art-188,langgraph-template,agent_workflow_templates,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-189-pos::original_freeform,ext-art-189-pos,ext-art-189,langgraph-template,agent_workflow_templates,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-189-pos::skillops_normalized,ext-art-189-pos,ext-art-189,langgraph-template,agent_workflow_templates,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-189-pos::skillops_ablation,ext-art-189-pos,ext-art-189,langgraph-template,agent_workflow_templates,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-189-neg::original_freeform,ext-art-189-neg,ext-art-189,langgraph-template,agent_workflow_templates,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-189-neg::skillops_normalized,ext-art-189-neg,ext-art-189,langgraph-template,agent_workflow_templates,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-189-neg::skillops_ablation,ext-art-189-neg,ext-art-189,langgraph-template,agent_workflow_templates,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-189-bnd::original_freeform,ext-art-189-bnd,ext-art-189,langgraph-template,agent_workflow_templates,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-189-bnd::skillops_normalized,ext-art-189-bnd,ext-art-189,langgraph-template,agent_workflow_templates,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-189-bnd::skillops_ablation,ext-art-189-bnd,ext-art-189,langgraph-template,agent_workflow_templates,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-189-risk::original_freeform,ext-art-189-risk,ext-art-189,langgraph-template,agent_workflow_templates,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-189-risk::skillops_normalized,ext-art-189-risk,ext-art-189,langgraph-template,agent_workflow_templates,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-189-risk::skillops_ablation,ext-art-189-risk,ext-art-189,langgraph-template,agent_workflow_templates,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-190-pos::original_freeform,ext-art-190-pos,ext-art-190,langgraph-template,agent_workflow_templates,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-190-pos::skillops_normalized,ext-art-190-pos,ext-art-190,langgraph-template,agent_workflow_templates,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-190-pos::skillops_ablation,ext-art-190-pos,ext-art-190,langgraph-template,agent_workflow_templates,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-190-neg::original_freeform,ext-art-190-neg,ext-art-190,langgraph-template,agent_workflow_templates,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-190-neg::skillops_normalized,ext-art-190-neg,ext-art-190,langgraph-template,agent_workflow_templates,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-190-neg::skillops_ablation,ext-art-190-neg,ext-art-190,langgraph-template,agent_workflow_templates,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-190-bnd::original_freeform,ext-art-190-bnd,ext-art-190,langgraph-template,agent_workflow_templates,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-190-bnd::skillops_normalized,ext-art-190-bnd,ext-art-190,langgraph-template,agent_workflow_templates,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-190-bnd::skillops_ablation,ext-art-190-bnd,ext-art-190,langgraph-template,agent_workflow_templates,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-190-risk::original_freeform,ext-art-190-risk,ext-art-190,langgraph-template,agent_workflow_templates,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-190-risk::skillops_normalized,ext-art-190-risk,ext-art-190,langgraph-template,agent_workflow_templates,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-190-risk::skillops_ablation,ext-art-190-risk,ext-art-190,langgraph-template,agent_workflow_templates,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-191-pos::original_freeform,ext-art-191-pos,ext-art-191,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-191-pos::skillops_normalized,ext-art-191-pos,ext-art-191,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-191-pos::skillops_ablation,ext-art-191-pos,ext-art-191,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-191-neg::original_freeform,ext-art-191-neg,ext-art-191,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-191-neg::skillops_normalized,ext-art-191-neg,ext-art-191,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-191-neg::skillops_ablation,ext-art-191-neg,ext-art-191,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-191-bnd::original_freeform,ext-art-191-bnd,ext-art-191,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-191-bnd::skillops_normalized,ext-art-191-bnd,ext-art-191,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-191-bnd::skillops_ablation,ext-art-191-bnd,ext-art-191,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-191-risk::original_freeform,ext-art-191-risk,ext-art-191,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-191-risk::skillops_normalized,ext-art-191-risk,ext-art-191,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-191-risk::skillops_ablation,ext-art-191-risk,ext-art-191,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-192-pos::original_freeform,ext-art-192-pos,ext-art-192,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-192-pos::skillops_normalized,ext-art-192-pos,ext-art-192,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-192-pos::skillops_ablation,ext-art-192-pos,ext-art-192,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-192-neg::original_freeform,ext-art-192-neg,ext-art-192,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-192-neg::skillops_normalized,ext-art-192-neg,ext-art-192,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-192-neg::skillops_ablation,ext-art-192-neg,ext-art-192,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-192-bnd::original_freeform,ext-art-192-bnd,ext-art-192,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-192-bnd::skillops_normalized,ext-art-192-bnd,ext-art-192,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-192-bnd::skillops_ablation,ext-art-192-bnd,ext-art-192,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-192-risk::original_freeform,ext-art-192-risk,ext-art-192,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-192-risk::skillops_normalized,ext-art-192-risk,ext-art-192,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-192-risk::skillops_ablation,ext-art-192-risk,ext-art-192,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-193-pos::original_freeform,ext-art-193-pos,ext-art-193,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-193-pos::skillops_normalized,ext-art-193-pos,ext-art-193,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-193-pos::skillops_ablation,ext-art-193-pos,ext-art-193,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-193-neg::original_freeform,ext-art-193-neg,ext-art-193,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-193-neg::skillops_normalized,ext-art-193-neg,ext-art-193,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-193-neg::skillops_ablation,ext-art-193-neg,ext-art-193,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-193-bnd::original_freeform,ext-art-193-bnd,ext-art-193,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-193-bnd::skillops_normalized,ext-art-193-bnd,ext-art-193,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-193-bnd::skillops_ablation,ext-art-193-bnd,ext-art-193,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-193-risk::original_freeform,ext-art-193-risk,ext-art-193,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-193-risk::skillops_normalized,ext-art-193-risk,ext-art-193,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-193-risk::skillops_ablation,ext-art-193-risk,ext-art-193,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-194-pos::original_freeform,ext-art-194-pos,ext-art-194,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-194-pos::skillops_normalized,ext-art-194-pos,ext-art-194,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-194-pos::skillops_ablation,ext-art-194-pos,ext-art-194,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-194-neg::original_freeform,ext-art-194-neg,ext-art-194,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-194-neg::skillops_normalized,ext-art-194-neg,ext-art-194,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-194-neg::skillops_ablation,ext-art-194-neg,ext-art-194,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-194-bnd::original_freeform,ext-art-194-bnd,ext-art-194,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-194-bnd::skillops_normalized,ext-art-194-bnd,ext-art-194,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-194-bnd::skillops_ablation,ext-art-194-bnd,ext-art-194,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-194-risk::original_freeform,ext-art-194-risk,ext-art-194,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-194-risk::skillops_normalized,ext-art-194-risk,ext-art-194,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-194-risk::skillops_ablation,ext-art-194-risk,ext-art-194,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-195-pos::original_freeform,ext-art-195-pos,ext-art-195,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-195-pos::skillops_normalized,ext-art-195-pos,ext-art-195,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-195-pos::skillops_ablation,ext-art-195-pos,ext-art-195,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-195-neg::original_freeform,ext-art-195-neg,ext-art-195,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-195-neg::skillops_normalized,ext-art-195-neg,ext-art-195,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-195-neg::skillops_ablation,ext-art-195-neg,ext-art-195,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-195-bnd::original_freeform,ext-art-195-bnd,ext-art-195,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-195-bnd::skillops_normalized,ext-art-195-bnd,ext-art-195,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-195-bnd::skillops_ablation,ext-art-195-bnd,ext-art-195,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-195-risk::original_freeform,ext-art-195-risk,ext-art-195,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-195-risk::skillops_normalized,ext-art-195-risk,ext-art-195,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-195-risk::skillops_ablation,ext-art-195-risk,ext-art-195,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-196-pos::original_freeform,ext-art-196-pos,ext-art-196,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-196-pos::skillops_normalized,ext-art-196-pos,ext-art-196,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-196-pos::skillops_ablation,ext-art-196-pos,ext-art-196,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-196-neg::original_freeform,ext-art-196-neg,ext-art-196,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-196-neg::skillops_normalized,ext-art-196-neg,ext-art-196,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-196-neg::skillops_ablation,ext-art-196-neg,ext-art-196,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-196-bnd::original_freeform,ext-art-196-bnd,ext-art-196,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-196-bnd::skillops_normalized,ext-art-196-bnd,ext-art-196,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-196-bnd::skillops_ablation,ext-art-196-bnd,ext-art-196,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-196-risk::original_freeform,ext-art-196-risk,ext-art-196,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-196-risk::skillops_normalized,ext-art-196-risk,ext-art-196,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-196-risk::skillops_ablation,ext-art-196-risk,ext-art-196,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-197-pos::original_freeform,ext-art-197-pos,ext-art-197,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-197-pos::skillops_normalized,ext-art-197-pos,ext-art-197,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-197-pos::skillops_ablation,ext-art-197-pos,ext-art-197,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-197-neg::original_freeform,ext-art-197-neg,ext-art-197,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-197-neg::skillops_normalized,ext-art-197-neg,ext-art-197,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-197-neg::skillops_ablation,ext-art-197-neg,ext-art-197,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-197-bnd::original_freeform,ext-art-197-bnd,ext-art-197,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-197-bnd::skillops_normalized,ext-art-197-bnd,ext-art-197,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-197-bnd::skillops_ablation,ext-art-197-bnd,ext-art-197,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-197-risk::original_freeform,ext-art-197-risk,ext-art-197,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-197-risk::skillops_normalized,ext-art-197-risk,ext-art-197,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-197-risk::skillops_ablation,ext-art-197-risk,ext-art-197,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-198-pos::original_freeform,ext-art-198-pos,ext-art-198,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-198-pos::skillops_normalized,ext-art-198-pos,ext-art-198,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-198-pos::skillops_ablation,ext-art-198-pos,ext-art-198,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-198-neg::original_freeform,ext-art-198-neg,ext-art-198,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-198-neg::skillops_normalized,ext-art-198-neg,ext-art-198,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-198-neg::skillops_ablation,ext-art-198-neg,ext-art-198,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-198-bnd::original_freeform,ext-art-198-bnd,ext-art-198,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-198-bnd::skillops_normalized,ext-art-198-bnd,ext-art-198,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-198-bnd::skillops_ablation,ext-art-198-bnd,ext-art-198,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-198-risk::original_freeform,ext-art-198-risk,ext-art-198,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-198-risk::skillops_normalized,ext-art-198-risk,ext-art-198,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-198-risk::skillops_ablation,ext-art-198-risk,ext-art-198,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-199-pos::original_freeform,ext-art-199-pos,ext-art-199,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-199-pos::skillops_normalized,ext-art-199-pos,ext-art-199,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-199-pos::skillops_ablation,ext-art-199-pos,ext-art-199,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-199-neg::original_freeform,ext-art-199-neg,ext-art-199,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-199-neg::skillops_normalized,ext-art-199-neg,ext-art-199,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-199-neg::skillops_ablation,ext-art-199-neg,ext-art-199,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-199-bnd::original_freeform,ext-art-199-bnd,ext-art-199,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-199-bnd::skillops_normalized,ext-art-199-bnd,ext-art-199,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-199-bnd::skillops_ablation,ext-art-199-bnd,ext-art-199,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-199-risk::original_freeform,ext-art-199-risk,ext-art-199,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-199-risk::skillops_normalized,ext-art-199-risk,ext-art-199,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-199-risk::skillops_ablation,ext-art-199-risk,ext-art-199,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-200-pos::original_freeform,ext-art-200-pos,ext-art-200,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-200-pos::skillops_normalized,ext-art-200-pos,ext-art-200,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-200-pos::skillops_ablation,ext-art-200-pos,ext-art-200,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-200-neg::original_freeform,ext-art-200-neg,ext-art-200,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-200-neg::skillops_normalized,ext-art-200-neg,ext-art-200,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-200-neg::skillops_ablation,ext-art-200-neg,ext-art-200,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-200-bnd::original_freeform,ext-art-200-bnd,ext-art-200,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-200-bnd::skillops_normalized,ext-art-200-bnd,ext-art-200,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-200-bnd::skillops_ablation,ext-art-200-bnd,ext-art-200,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-200-risk::original_freeform,ext-art-200-risk,ext-art-200,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-200-risk::skillops_normalized,ext-art-200-risk,ext-art-200,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-200-risk::skillops_ablation,ext-art-200-risk,ext-art-200,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-201-pos::original_freeform,ext-art-201-pos,ext-art-201,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-201-pos::skillops_normalized,ext-art-201-pos,ext-art-201,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-201-pos::skillops_ablation,ext-art-201-pos,ext-art-201,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-201-neg::original_freeform,ext-art-201-neg,ext-art-201,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
